Well_Name,depth_m,Facies,Porosity,reflection_strength,instantaneous_phase,instantaneous_frequency,instantaneous_amplitude,rms_attribute,discontinuity,sweetness,thin_bed_indicator,relative_amp_change_x,relative_amp_change_y
A10,2128.611,0.0,0.16661805999999943,2682.363,60.019966,0.012048915,1005.6969,2129.819,17.18942,24286.777,0.0003635787,-0.09075502,0.055724006
A10,2132.902,0.0,0.13475934600000172,2793.3552,78.63265,0.015954142,419.12885,1684.8529,18.72989,25158.057,0.0033976971,-0.22283159,0.15130493
A10,2137.193,0.0,0.15747317599999985,2762.3909,103.27798,0.015954468,-345.96002,1456.0211,24.54085,24601.22,0.002791901,-0.23919085,0.23129511
A10,2141.484,0.0,0.1742105499999998,2556.6587,127.923805,0.014515889,-1060.0428,1393.5348,30.654287,22493.121,0.0015486361,-0.35460624,0.3017828
A10,2145.775,0.0,0.13905121200000167,2154.2205,47.490223,0.007980285,-1391.5814,1379.1819,34.50151,18708.793,-0.003743192,-0.3002688,0.35155627
A10,2150.066,0.0,0.1656979900000017,1659.7977,8.389276,0.010312519,-1213.0608,1363.6858,37.20983,14209.263,0.0002613322,-0.0967787,0.33514842
A10,2154.357,0.0,0.1353401039999964,1457.0232,-1.3946512,0.00723375,-907.0251,1379.5988,36.22733,12216.396,-0.0018467294,0.04426551,0.45981598
A10,2158.648,0.0,0.12627382200000187,1517.327,9.779768,0.0021152836,-856.0192,1473.6862,35.61271,12431.104,-0.007298253,0.25255433,0.43595323
A10,2162.939,0.0,0.13219387999999965,1899.8268,64.47594,0.015769085,-1340.5754,1649.0841,35.736916,15284.317,0.0047089946,0.24333453,0.43167338
A10,2167.23,0.0,0.14891650399999923,2396.733,-14.021749,0.016190764,-2029.1554,1840.5582,35.340755,18905.412,0.0026318375,0.20565112,0.4307745
A10,2171.5209999999997,0.0,0.1408538720000054,2694.9556,-40.43948,0.017504644,-2258.6821,1947.1237,33.047985,20777.488,0.0011967042,0.1620258,0.39342564
A10,2175.812,0.0,0.1618198420000002,2905.9688,-116.25616,0.02077348,-1723.12,1948.9922,29.50546,22019.324,0.0019833574,0.11705501,0.31944332
A10,2180.103,0.0,0.1331585719999944,3016.16,-84.166115,0.021592436,-473.47482,1907.4124,27.21954,22711.031,0.0008623266,0.10412645,0.24790682
A10,2184.3940000000002,0.0,0.13661458999998258,2930.7437,-50.810974,0.022720458,1056.7029,1884.3438,28.108932,22013.795,0.00032333375,0.11188132,0.16183431
A10,2188.685,0.0,0.1180040960000004,2836.8403,-15.713326,0.025165932,2127.827,1902.6455,28.75704,21239.877,0.00116837,0.14561197,0.05622237
A10,2192.976,0.0,0.1529690359999962,2695.826,23.162,0.026466748,2229.839,1935.9332,29.901169,20054.486,0.0011517521,0.23139246,-0.07097813
A10,2197.267,0.0,0.12501423599999711,2545.0273,64.046776,0.028158542,1286.2295,1952.324,32.464474,18400.87,0.002093259,0.40565464,-0.23448308
A10,2201.558,0.0,0.14716918399999887,2545.7922,56.116394,0.027672067,-192.94226,1961.1781,34.946167,17849.012,0.0016647273,0.53724396,-0.29949728
A10,2205.849,0.0,0.16220280000000936,2705.2673,47.43453,0.02476992,-1493.5931,2001.8488,38.88291,18653.016,-0.00037765483,0.4904792,-0.2165245
A10,2210.14,0.0,0.15423563400000123,2906.0815,34.269535,0.021708548,-2131.1672,2107.866,43.70718,19796.906,-0.0021144329,0.4644298,-0.118063316
A10,2214.431,0.0,0.14808963199999414,3107.115,-86.48168,0.02080069,-1901.6406,2263.3933,45.01406,20876.691,-0.0016884349,0.45411366,-0.024264064
A10,2218.7219999999998,0.0,0.1624819060000038,3351.0613,-54.34961,0.020768791,-1238.5636,2407.0703,40.069332,22513.053,-0.0006985807,0.4076471,0.030832699
A10,2223.013,0.0,0.1405406879999999,3680.3577,-73.69538,0.02103183,-447.9719,2503.9998,38.808086,24949.404,0.00024607623,0.34322613,0.044824533
A10,2227.304,0.0,0.12536640000000884,3969.4246,-41.20625,0.020537166,368.12286,2592.3274,37.313282,26881.646,0.00025767155,0.28631535,0.026809964
A10,2231.5950000000003,0.0,0.11631497599999414,4137.4976,-60.90983,0.019448739,1286.2295,2740.7107,37.437317,28129.285,-0.00041550345,0.25259322,0.0014320101
A10,2235.886,0.0,0.16744422399999934,4200.495,-30.8662,0.017863218,2229.839,2905.5183,38.66827,28681.277,-0.001768458,0.22325118,-0.03296331
A10,2240.177,0.0,0.16109079199999948,4200.636,-3.2718146,0.019359466,2943.9219,2977.4045,38.58059,28903.06,-0.0004024119,0.17514648,-0.023685727
A10,2244.468,0.0,0.12417983000000116,4104.666,26.633911,0.020725036,2765.4011,2910.0278,38.13879,28480.494,0.00024485314,0.08990884,0.05950703
A10,2248.759,0.0,0.15704098000000072,3757.5637,58.649117,0.02180576,1541.2589,2726.6047,38.22056,26335.355,0.0006470016,-0.010588919,0.1496955
A10,2253.05,0.0,0.16620284599999777,3259.7786,92.333786,0.023444608,-14.421492,2433.82,37.160618,23109.879,0.0027700146,-0.12661825,0.28703588
A10,2257.341,0.0,0.16740314400000023,2557.7175,128.55008,0.029137086,-1034.5399,2060.56,35.744774,18308.455,0.010214931,-0.2761782,0.31231615
A10,2261.632,0.0,0.13173717200000043,1799.6376,-32.1544,0.0014409886,-958.0311,1693.5615,36.45531,13048.743,-0.015449756,-0.526843,0.34464025
A10,2265.923,0.0,0.14077962799999788,1526.2585,-4.214133,0.009141301,-65.42744,1436.1555,38.58453,11347.755,-0.0066493773,-0.36247665,0.32059404
A10,2270.214,0.0,0.16087188000000213,1700.6476,35.621265,0.0180701,597.64954,1356.5292,36.449776,12539.653,0.0019304055,-0.029391084,0.06721163
A10,2274.505,0.0,0.1341681999999987,2203.3572,63.53524,0.025755104,342.6199,1491.3793,31.755491,16449.734,0.0081303585,0.029915197,-0.06310916
A10,2278.796,0.0,0.1577081039999985,2717.1272,103.32068,0.0214617,-907.0252,1784.331,29.306398,20506.14,0.0022908566,0.09645588,-0.11681642
A10,2283.087,0.0,0.15438147200000052,3003.946,85.04529,0.018738413,-2233.1792,2108.8809,30.805948,22892.771,-0.00064171234,0.12980853,-0.14664033
A10,2287.3779999999997,0.0,0.17090274000000322,3230.2583,113.991646,0.018032068,-2998.2678,2349.1304,34.207584,24834.215,-3.5991736e-05,0.13927926,-0.13499212
A10,2291.669,0.0,0.15413424,3156.8542,-115.296,0.01259584,-2794.2444,2433.8965,34.596684,24474.88,-0.0036558318,0.14049236,-0.1476806
A10,2295.96,0.0,0.190757368,3017.98,-95.83845,0.01404112,-2054.6584,2349.5806,33.553463,23811.129,-0.00078628457,0.0858529,-0.16779235
A10,2300.251,0.0,0.14578502800000523,2996.846,-74.14829,0.013205526,-1213.0607,2141.4556,32.44178,24173.975,-0.0009688425,0.02173836,-0.2138149
A10,2304.542,0.0,0.1792690460000007,2950.1584,-53.74892,0.012883371,-473.47482,1936.6031,30.454021,24170.047,-0.0013253918,-0.10995466,-0.32703766
A10,2308.833,0.0,0.15156060799999801,3142.02,-59.56149,0.016118195,240.608,1868.6514,29.841948,25449.676,0.0014516528,-0.26821512,-0.33421227
A10,2313.124,0.0,0.14007446000000018,3312.5022,-34.662746,0.01665399,1031.1998,1960.2877,31.696655,26745.775,0.0014662463,-0.3105399,-0.16849634
A10,2317.415,0.0,0.12418793200000094,3341.159,-60.364902,0.01558459,1745.2828,2109.1255,33.860577,27260.404,6.869605e-05,-0.32794935,-0.093164645
A10,2321.706,1.0,0.1538814240000044,3091.5667,-36.290455,0.015077027,2051.318,2204.9426,35.31685,25716.61,-9.4739946e-05,-0.2987053,-0.033193927
A10,2325.997,0.0,0.14307374400000072,2770.2893,-13.000064,0.01608615,1923.8036,2210.136,36.307228,24310.262,0.0023084974,-0.20605193,0.017426457
A10,2330.288,0.0,0.13235419199999945,2304.4124,11.849176,0.01405718,1592.2649,2121.6853,36.27752,21225.682,0.002172398,-0.070424795,-0.05016899
A10,2334.5789999999997,0.0,0.1397003000000044,1903.6945,33.564144,5.1129875e-05,1337.2354,1957.0304,37.02225,18523.91,-0.010395126,0.1412441,-0.17559896
A10,2338.87,0.0,0.13864548999999984,1956.4576,7.928841,0.00647128,1413.7443,1781.6398,37.571312,19390.36,-0.003721533,0.15735663,-0.32546106
A10,2343.161,0.0,0.1356170640000034,2234.7014,17.925415,0.01572864,1541.2592,1682.1256,35.59071,22399.91,0.004377753,0.110626936,-0.3733082
A10,2347.452,0.0,0.14446276999999072,2708.5295,42.222385,0.015866073,1362.7383,1705.7871,34.315224,28216.168,0.0025465623,0.09150638,-0.3691389
A10,2351.743,0.0,0.17284518800000093,2881.1716,66.73166,0.019123236,597.64954,1794.8839,34.727097,29823.387,0.004466596,0.009674175,-0.41648754
A10,2356.034,0.0,0.1432192900000002,3142.8772,96.27248,0.017264018,-524.4808,1866.0056,35.469025,33551.16,0.0033109824,0.00018106189,-0.32027167
A10,2360.325,0.0,0.14352980800000356,2746.695,122.94123,0.01112449,-1442.5873,1853.8263,34.902687,30908.4,-4.6686935e-05,-0.05639032,-0.37306857
A10,2364.616,0.0,0.14706055200000293,3498.8833,-14.159813,0.0,-1672.114,1722.6289,33.929974,42113.492,-0.007443177,-0.026826892,-0.03832235
A15,1394.85,NA,NA,3290.715,-75.47754,0.025871523,-2270.0166,1532.8112,23.030346,26183.719,0.011791469,0.08837334,0.2952594
A15,1399.1409999999998,NA,NA,3548.857,-55.512245,0.030653523,308.616,1940.1584,26.248049,27452.564,0.010108186,0.18767837,0.16101472
A15,1403.432,NA,NA,3323.8677,-8.159911,0.028121153,2431.029,2217.695,24.826612,25157.975,0.0023368348,0.2514807,0.15331694
A15,1407.723,NA,NA,3281.3577,-4.7194805,0.03128551,2728.5635,2349.644,23.972565,23944.17,0.0024374297,0.37180042,0.09763498
A15,1412.014,NA,NA,3251.4167,43.609127,0.030912973,1121.8771,2368.171,26.406515,22819.053,0.0011692841,0.36174121,0.04443362
A15,1416.3049999999998,NA,NA,3117.895,91.36225,0.02895213,-1099.7142,2308.5405,28.673197,21114.129,-0.00046080805,0.291887,0.012336254
A15,1420.596,NA,NA,3134.931,16.086342,0.028846081,-2389.0305,2191.5596,29.607327,20604.43,0.00026411584,0.1611152,-0.0073474515
A15,1424.887,NA,NA,3068.4885,-99.35339,0.026573151,-2111.3315,2068.5554,27.677921,19771.367,-0.0008390597,0.07641729,0.030760607
A15,1429.1779999999999,NA,NA,2854.2449,-98.304245,0.025777768,-643.4946,1979.0751,31.437584,17976.244,-1.8598079e-05,0.0519095,0.12066153
A15,1433.4689999999998,NA,NA,2646.1257,-58.483784,0.022073852,923.52075,1873.1532,36.82751,16280.59,-0.0017317673,0.07438061,0.16015506
A15,1437.76,NA,NA,2243.503,-4.384981,0.025704026,1736.7817,1712.7323,37.786106,13553.331,0.0038171927,0.12569782,0.146726
A15,1442.051,NA,NA,1836.4032,-4.6784296,0.007887092,1459.0829,1528.532,43.192528,11381.395,-0.01266776,0.04381029,-0.029400004
A15,1446.3419999999999,NA,NA,1502.0897,27.505236,0.025172882,784.6712,1356.4982,49.56242,9663.96,0.0051244367,0.07441468,-0.028944917
A15,1450.6329999999998,NA,NA,1238.7815,-13.608701,0.018382495,209.4378,1203.0879,49.95828,8304.699,-0.0016516787,-0.053159766,0.054921202
A15,1454.924,NA,NA,1114.5831,-5.2121634,0.026749948,90.42399,1094.4323,44.66259,7782.533,0.0066973,-0.16704096,0.1433487
A15,1459.215,NA,NA,1145.5659,-3.8899128,0.016257603,387.9586,1078.2869,41.8178,8183.671,-0.0034750712,-0.20105192,0.12108093
A15,1463.5059999999999,NA,NA,1366.9175,-38.775818,0.017219422,943.3563,1169.3436,40.621624,9877.513,-0.0016141867,-0.20202525,0.13228361
A15,1467.797,NA,NA,1694.1769,-12.1759405,0.017202502,1459.0828,1317.3881,37.179985,12526.729,-0.000504177,-0.22244734,0.124257535
A15,1472.088,NA,NA,1940.1783,14.397797,0.016702149,1617.7681,1417.814,33.26794,14799.621,-1.744556e-05,-0.192678,0.09773885
A15,1476.379,NA,NA,2024.4127,40.19861,0.016058944,1300.3978,1413.6387,33.518585,15991.861,0.00049088325,-0.18299668,0.064532965
A15,1480.6699999999998,NA,NA,1997.8967,65.00582,0.014860224,784.67126,1305.4304,33.65365,16482.664,0.00093535334,-0.16472799,-0.0042068427
A15,1484.961,NA,NA,1822.4447,87.9613,0.01206054,189.60217,1128.0514,32.495193,15691.186,0.00015384331,-0.09268408,-0.12229093
A15,1489.252,NA,NA,1508.8953,66.591934,0.0020212785,-187.27495,937.77747,33.065205,13454.527,-0.008018,0.022216532,-0.3688968
A15,1493.543,NA,NA,1335.5249,89.714325,0.009796459,-207.1106,825.11395,34.85689,11970.215,0.00083301024,0.059449248,-0.23684417
A15,1497.8339999999998,NA,NA,1466.5969,104.8475,0.00812177,-266.61746,869.73285,36.206543,12619.799,-0.00083319115,0.031228729,0.016268305
A15,1502.125,NA,NA,1662.6388,117.39371,0.009252818,-703.0015,1032.8287,37.31487,14052.441,-0.00030157622,-0.0067201722,0.13656569
A15,1506.416,NA,NA,1923.5848,131.68707,0.016207596,-1337.7418,1210.997,40.586777,16078.875,0.0059758434,-0.018577285,0.1606146
A15,1510.7069999999999,NA,NA,1970.6808,-3.276079,0.0089401435,-1635.2765,1373.873,40.909565,16322.335,-0.001695083,-0.04857135,0.1917786
A15,1514.9979999999998,NA,NA,1837.3179,50.534294,0.005994657,-1317.9062,1538.7426,36.58284,15072.295,-0.0050631524,-0.065168485,0.2947027
A15,1519.289,NA,NA,1851.4017,99.79461,0.015326036,-881.5222,1712.1393,33.449444,15403.84,0.0031964341,0.02207009,0.14379303
A15,1523.58,NA,NA,2086.3738,83.46965,0.010253536,-1000.536,1869.885,33.875584,17711.559,-0.0037073654,0.02792602,-0.03063043
A15,1527.8709999999999,NA,NA,2479.1577,-40.691097,0.022361808,-1734.4546,1988.1018,35.31441,21049.896,0.0060841376,-0.0002716912,-0.093878984
A15,1532.1619999999998,NA,NA,2902.3662,-86.14747,0.021301763,-2230.3455,2048.3848,34.28355,24265.328,0.0029698955,0.0073582595,-0.12672581
A15,1536.453,NA,NA,3214.8184,-93.24135,0.020151593,-1833.6326,2044.3069,30.064436,26086.92,0.000692466,-0.0062828064,-0.1391188
A15,1540.744,NA,NA,3427.8557,-102.11197,0.019644804,-603.82324,2024.7858,26.37945,26918.389,-2.8095337e-05,-0.033696227,-0.1371697
A15,1545.0349999999999,NA,NA,3550.527,-71.76547,0.018740786,923.52075,2100.1694,24.264482,27134.205,-0.00052190427,-0.065156356,-0.1302963
A15,1549.326,NA,NA,3567.3955,-42.815456,0.01782535,2212.837,2322.461,23.205187,26500.4,-0.00091491215,-0.10335914,-0.10390523
A15,1553.617,NA,NA,3596.0852,-15.279568,0.017917424,2946.7556,2594.4912,25.454268,26149.115,-0.0006299346,-0.12429757,-0.09352824
A15,1557.908,NA,NA,3688.1675,12.398552,0.018388271,3065.7693,2778.4316,27.600183,26359.523,-0.00036108668,-0.14064428,-0.120728284
A15,1562.1989999999998,NA,NA,3836.872,40.80402,0.019494275,2589.714,2834.5598,24.321785,26879.248,0.00014810215,-0.16936895,-0.17596422
A15,1566.49,NA,NA,4023.6826,70.918,0.020710832,1399.576,2859.855,20.993336,27757.936,0.0004666536,-0.19613555,-0.21519297
A15,1570.781,NA,NA,4223.872,102.91126,0.02199554,-524.4807,2952.099,21.225681,28969.44,0.0007284047,-0.20471962,-0.19478138
A15,1575.072,NA,NA,4399.6543,136.88908,0.023090312,-2607.2227,3079.7837,22.861916,30293.973,0.00084608165,-0.18055902,-0.1423344
A15,1579.3629999999998,NA,NA,4530.4736,-27.441914,0.023847137,-3876.7031,3160.861,22.66288,31407.674,0.0007632327,-0.12088278,-0.07103565
A15,1583.654,NA,NA,4605.943,-110.60381,0.023922978,-3460.155,3163.0225,21.400927,31911.473,0.00016416192,-0.042798415,-0.0006871753
A15,1587.945,NA,NA,4637.812,-113.64855,0.024485316,-1496.4269,3132.6028,21.126,32106.398,0.00023939228,0.02773375,0.058576956
A15,1592.2359999999999,NA,NA,4665.4136,-75.824615,0.025322773,1181.384,3148.9583,21.567009,32222.742,0.0008423858,0.085038,0.119910106
A15,1596.527,NA,NA,4554.5913,-36.707012,0.0250457,3363.3037,3226.141,20.216871,31241.951,0.0006874067,0.13130175,0.20285746
A15,1600.818,NA,NA,4376.761,1.9825829,0.02409855,4037.7153,3293.5322,18.683252,29645.92,0.00025934575,0.1640063,0.25304365
A15,1605.109,NA,NA,4225.909,39.20906,0.022380147,3283.9614,3246.6277,19.366713,28250.361,-0.0005793012,0.17985879,0.2056975
A15,1609.3999999999999,NA,NA,3941.7761,73.78102,0.02054938,1677.2749,3014.4448,20.191053,26082.586,-0.0014212698,0.1961178,0.18827455
A15,1613.6909999999998,NA,NA,3616.0742,105.52487,0.020783054,90.42392,2624.1438,18.226276,23731.164,-0.0005399064,0.23155087,0.1807313
A15,1617.982,NA,NA,3212.0786,57.629715,0.018208243,-1119.5499,2236.557,18.203661,20941.207,-0.0030895555,0.2891389,0.10952894
A15,1622.273,NA,NA,2853.865,105.75708,0.023406086,-1774.1259,2010.7955,22.017744,18517.973,0.0015086228,0.2806241,0.017096017
A15,1626.5639999999999,NA,NA,2667.5864,101.91386,0.02452051,-2071.6604,1947.1107,25.842934,17327.354,0.0015574449,0.17097034,0.11850177
A15,1630.855,NA,NA,2408.4873,-60.207832,0.024455171,-1655.1119,1942.0603,27.645807,15684.988,0.00040896935,0.0746292,0.112686604
A15,1635.146,NA,NA,2179.1892,-102.43046,0.025548667,-663.33026,1917.2823,28.217327,14311.7705,0.0007656637,2.6517444e-05,0.090066165
A15,1639.437,NA,NA,2122.3738,-62.96391,0.028277464,744.99994,1834.936,27.92181,14101.771,0.003103458,-0.066181794,0.005399307
A15,1643.7279999999998,NA,NA,2209.0696,-19.28201,0.02013231,1756.6174,1731.047,25.758966,14678.116,-0.0051880553,-0.19452769,-0.16097964
A15,1648.019,NA,NA,2501.4639,31.81758,0.0282961,1677.2749,1743.4374,22.367691,16561.07,0.0030163461,-0.134897,-0.27511045
A15,1652.31,NA,NA,2948.8516,75.52826,0.026319508,328.4516,1959.7229,21.12361,19506.877,0.0013209069,-0.3521825,-0.2847966
A15,1656.6009999999999,NA,NA,3317.8887,116.18558,0.023601105,-1694.7831,2260.8855,22.157337,21885.22,-0.00090404623,-0.05757888,-0.28917497
A15,1660.8919999999998,NA,NA,3614.0605,112.64362,0.022866108,-3182.456,2485.8374,23.338783,23667.227,-0.0010942748,0.036627293,-0.2811304
A15,1665.183,NA,NA,3768.9375,-12.033735,0.022269001,-3261.7983,2594.8755,24.202124,24415.38,-0.0013477881,0.09841946,-0.26413858
A15,1669.474,NA,NA,3691.0981,-97.63347,0.022732235,-1754.29,2609.2603,25.91071,23821.4,-0.0010047839,0.12430363,-0.24153954
A15,1673.7649999999999,NA,NA,3491.2483,-62.51762,0.024582203,308.616,2516.0713,26.851324,22665.875,0.000563632,0.124006644,-0.21029836
A15,1678.056,NA,NA,3148.7305,-24.544024,0.029151283,1697.1106,2330.2822,25.125175,20636.975,0.005215885,0.12462054,-0.19145001
A15,1682.347,NA,NA,2726.4119,-39.51229,0.023177568,1617.7681,2153.1914,24.773918,18106.922,-0.0002137824,0.12901834,-0.23303741
A15,1686.638,NA,NA,2513.8506,36.29149,0.015778042,249.10905,2091.1267,28.629402,17110.72,-0.0067072725,-0.014470683,-0.3186021
A15,1690.9289999999999,NA,NA,2716.5696,40.66478,0.023669116,-1436.9199,2116.1562,32.25459,18878.846,0.0022114431,0.02337469,-0.27115843
A15,1695.2199999999998,NA,NA,3204.4902,-42.77212,0.02105575,-2508.0447,2179.8066,30.906124,22668.055,0.0005240226,0.08703831,-0.18205081
A15,1699.511,NA,NA,3754.2205,-90.24603,0.01942245,-2270.0166,2317.5208,24.662659,27074.273,-0.00030758674,0.082638584,-0.12695426
A15,1703.802,NA,NA,4311.3965,-100.24301,0.018651325,-841.85095,2575.805,18.130302,31753.865,-0.00015547745,0.046735764,-0.08550739
A15,1708.0929999999998,NA,NA,4739.914,-71.43119,0.01644262,1221.0552,2950.827,14.103806,35652.11,-0.0011561685,0.0025990803,-0.058507707
A15,1712.384,NA,NA,5007.283,-46.031292,0.015072377,3065.7695,3446.8567,13.297436,38476.508,-0.0013682534,-0.03468773,-0.04204199
A15,1716.675,NA,NA,5333.0654,-22.748089,0.0147753805,4454.2637,4000.5808,14.548593,41705.64,-0.00087902456,-0.04207606,-0.03554344
A15,1720.966,NA,NA,5638.777,0.07633039,0.014655569,5208.0176,4425.7466,16.505577,44710.25,-0.0006075798,-0.014074008,-0.03197188
A15,1725.257,NA,NA,5996.538,22.715668,0.015428841,5168.3467,4557.713,17.892126,47073.89,0.00019863789,0.04886977,-0.030737877
A15,1729.548,NA,NA,6339.545,46.549522,0.015561465,4117.0576,4401.7246,16.728294,49092.766,0.00014173303,0.1175002,-0.029794374
A15,1733.839,NA,NA,6601.299,70.58825,0.015897496,2113.659,4142.6416,14.264509,51151.297,0.00023834348,0.16546999,-0.031356707
A15,1738.1299999999999,NA,NA,6800.7217,95.14607,0.016127838,-603.8233,3987.5325,13.418537,53017.89,0.00032343098,0.17249542,-0.027887132
A15,1742.4209999999998,NA,NA,6795.8135,120.05971,0.01612753,-3281.6343,4064.356,14.853228,53108.55,0.00037868987,0.15303463,-0.016441874
A15,1746.712,NA,NA,6584.998,104.97287,0.015738802,-4987.4985,4354.5615,17.735853,51322.27,0.00027165373,0.12063752,-0.00817638
A15,1751.003,NA,NA,6172.092,9.28554,0.014544095,-5364.3765,4648.511,20.731468,47739.984,-0.0004908449,0.087133616,-0.0020847851
A15,1755.2939999999999,NA,NA,5704.364,-8.247325,0.013815317,-4769.3066,4706.7725,22.607609,43572.812,-0.0008087277,0.052122645,-0.0019300249
A15,1759.585,NA,NA,5305.3813,-66.905975,0.013641999,-3777.5251,4428.967,23.087793,39762.754,-0.0008091422,0.019859208,-0.0016500155
A15,1763.876,NA,NA,4990.6826,-125.83236,0.014280528,-2547.7158,3902.095,22.216467,36520.195,-0.0003997371,-0.005270799,0.0036412345
A15,1768.167,NA,NA,4801.648,-103.77237,0.015540181,-1099.7142,3374.2346,20.673574,34265.42,0.00018811459,-0.031718943,0.0039750207
A15,1772.458,NA,NA,4638.5176,-79.766525,0.016857948,645.82184,3062.2014,20.632225,32417.852,0.00045342883,-0.07067651,0.021133687
A15,1776.749,NA,NA,4406.999,-53.72504,0.018365461,2292.1794,2920.4185,23.789381,30357.508,0.0005832649,-0.14466831,0.041555855
